Sender,Receiver,Amount,Gas_Price,Gas_Used,Timestamp,Sender_Receiver_Count,Nonce_Jump,Contract_Interaction_Frequency,Failed_Transactions,Transaction_Fee,Time_Anomaly,Cyclic_Transactions,New_Account_Transaction
0x29d85d7b6c0f002cfbcf984a1de8ef4a6169e9c1,0xc04466a943a0b040d05836ab33aff6f628cd47bd,8.90509888430956,192.58727113953472,474161,1672268009,6,1,0,0,15437098.508287348,0,1,0
0x3cc1371868c8d6f664a2bae08551e17c0149ee0b,0x9c0634873d4750071c5f86dbb53edba7ffa42d80,2.3068933294257836,24.498196230354587,234694,1672083594,6,1,1,0,86248074.88824163,0,0,1
0xc2780fa405efb13f8b1a87557b69efeb6c3d1af4,0x5fc60df608c61adc618cc35fdaab0ab012615c44,1.098033897059273,114.39665792808852,498278,1674535857,7,2,0,0,22633343.59999362,0,0,0
0x02c35c3da043ce47507efda06658b40a23d2cb8e,0x7ad4f2952b22ca36d412618aa34ac62f6aaa08ad,9.156925865355978,185.572170831549,273856,1674436380,8,3,1,0,97400024.76583235,0,1,0
0xcfdd3e768f3373f00865d4fdb47991a89ecf1a3d,0xb99f9173acb2afdfc3c64dea1f2f4f934a6a4170,7.606205467068596,78.00581383546194,96973,1674408324,2,2,1,1,20215005.278002203,1,0,1
0xd4fa9588f32a544c5e3b4cb8d182133a2e97b27b,0x9b855a16fee551cfc82b987627b848b024ceccd7,2.647143763383864,66.90820222997539,191816,1679880336,7,1,0,1,33177464.54536298,0,1,1
0x9acfcfc983bbd7c1affe57374514a65ed1434b30,0x7d244cbc55fc888d6faaedfab5e890f0bf19070e,9.682512929930116,140.3786839610871,276984,1676243140,9,2,0,0,49233863.73211361,0,0,1
0x9b18944e5ba2b546a54087f183ccffcf6aa8ed4b,0x932dab8dfadb055ba820ab966644f4ac38821b11,6.058604767977602,24.69365551462259,141290,1674565625,9,1,1,0,43143207.719847925,1,0,0
0x76c94a6f37e39f4fb47187f77ba62d6639841b86,0xbdf3886da2dfe3225e732b9459cf563166da0841,9.770036194529002,52.17374680504557,147472,1676962431,3,2,2,0,78350333.89957193,0,1,1
0x214b21bfeb18a1f2fa37e0dd59c1e64575f7ca17,0x006c5976fe2ffe556b95695208b0c5515b21b6b6,2.0004511806863805,46.344382133256545,119009,1673285762,4,3,1,0,56592394.356348224,1,0,1
0x6100d543f6f6618a9fbe2af2ee847cb08c776cb6,0x74d562ce9df8e5942ad567f24d71bb3f22761b8e,7.327460501347516,67.69896225146668,181054,1675693963,4,2,1,0,84524170.6216726,0,1,0
0xd1dd3365f2c07d8550df6cde0757a1f6112dc6a7,0xce9565d314197050c4408920741d8497900b83dd,5.107534886550173,88.09919431191452,497457,1672999413,7,2,2,0,31100237.248497084,0,1,1
0x2469b2636512b400c598d8732a7c05784b4cd5a9,0xdbb308fffdb95a355b3b43b9a5aa4af996cadbbe,3.62773996123952,58.89680123854831,250197,1674953796,9,2,2,1,42287433.50928166,1,1,1
0x2872c4eb1ebf95f4ef14eab27415da6991a5232e,0xe9b6ab6807dee6bb9e5b633925ff7b8ed5043be2,6.282778509721975,33.59221880416939,407425,1677777843,4,1,2,0,28488259.320264224,1,1,0
0xcab7eb6f554c603325ac9537dfcd43e8d69c501b,0x9678bf71c7d5c36108ef8274013f2d2acb3ba8a0,1.3268839213062351,158.4600570794679,67673,1674566032,3,1,1,1,33514691.41088251,1,0,1
0x53487f62a1fdf632eec2ce8a301596179359a339,0x88bcf3e8c6f15a3ad833fea6901ee6924bf5663f,1.0757404643322885,119.23029865375578,378056,1678702301,3,1,1,0,29196340.926896304,0,0,1
0x953a0aedca1c3d7daadf45976fdf4b49dd398877,0x0160743045e5f4c4c3c44f072678cdcb6ae8fa1a,4.59889974958926,47.14265925370508,397202,1677880193,8,1,2,0,6569125.4854410095,0,0,0
0x78eaccdc7fbef5923ac4091e2391aa179229994f,0x791a345c090ee847943f15837e90e845297eff32,6.782297477371651,57.20294551007153,367724,1673677221,4,1,0,1,19668693.622848112,1,0,1
0x0e3d71c40f31fbedcfec76f6d0ace6b238addb38,0x4f4b259d7a09ff73eb84fad77148aa1a8e7a1cb8,0.23838712289084457,73.2167714686819,227444,1677675291,9,3,0,0,90928038.61369175,1,1,0
0xaa33e43a67ddde8bc088853555279ee28815661e,0x34c50b6b20c50a2dc4eb81b19a902180057fbb74,5.307688430139494,176.988444709744,176866,1670707460,6,1,1,1,60776849.47324737,0,0,1
0x5d6c33dcfcca2e943878a58dc0f1711e9c5d6012,0x444d1eb46c884ee766e2034dbe023791778a4bb0,7.7770353903775025,26.009688687003862,196061,1671438228,8,2,0,0,72386999.83967991,0,1,0
0xe37d03d85cd11f515dc04ffbb73e9c7c229afb5e,0x4c1d616e304ce46e2cc03f0bb7c353d08fa2a825,8.257828359486847,139.34176341746198,169393,1679704763,6,2,1,1,25722827.062618326,1,1,0
0x94b64f664620af68b574b75c109d7ca3d91ab63b,0xffbc33f1b1f05b3a1afbf6bc80d668ca0558aee9,8.324238758395593,187.585045827985,249683,1678680220,5,4,2,1,84568338.93175308,0,0,1
0x29af5d629f2bbf63bd6d7e85506348ae0c57356c,0x409d49b907c46b19778eef9af7282359a8a6fd06,1.626721323986734,176.8631318908515,249584,1673842947,4,2,0,0,52709257.61266403,1,1,0
0x1dbfe8065bee5c10237fee864fa50bce717722a5,0x7804cebdf20dd24b2aef93f65dc7fd2ee720d8a5,9.339445831196992,31.256475728668125,146550,1677324712,9,1,1,1,9286136.221247513,0,0,0
0xbe4cfcc63e884350019b59e55bfe3a5190363a5a,0xd68b1b48025288d456743248ab8ee9c4f4fb0c4c,2.6549516020065096,72.00334259733135,494068,1672697950,1,3,2,1,41004975.55096618,1,0,0
0x9ad01721d598c60f336aef5d34a6d54d86b3127e,0x3d0faf888f739851fce0c6b560663bfbf9d03598,0.7702452613569343,159.4116985356292,356953,1678457974,8,3,1,1,91900486.95555422,1,0,0
0xdde71bdd6ae5e1898e2b66772f80d4840875f9dd,0x9399f2d6fd0085c7bc0e2ee4ebfe8fad0404e6b1,4.338285398092308,149.7702824625733,283691,1679975311,9,1,0,1,16915454.941503063,1,0,1
0x3738a5ed7de2510864ce50bb5e23ca4052f7fd1b,0xe49913bd89b928f8cd6965a0f2f0e020b054039d,2.669608264641394,132.2655343702748,347551,1671179134,8,1,2,0,94240222.43356064,1,0,1
0x5f30beda7f2ed6b152f9ffbe0991818eefd1906b,0x881f8f07bdfe5ada5a7f683e63f15aefebdea466,5.931918818936072,67.14858648746687,149152,1670557457,3,3,2,0,69459850.41244732,0,1,0
0xff5df3725352a405d9b193cb2e511747d46c4f00,0x2038c530626858e497a4acb22f16637271c6f61f,0.96196708531122,20.937675048355903,199578,1675362421,5,2,2,1,31433195.396243412,1,0,0
0xe0b2c98aceaf85a63f3a167bbbab116f8867d3d1,0x938dbc2cb48e6b03ad66dd6b05d931622af507e2,2.3937254405160715,107.1213903207423,333745,1671087229,8,4,0,1,17467409.059344977,1,0,1
0x151993dbc6c8faa5ccbde4c033edb2c2a4c38854,0x5adc38e4f841957e00e4e6b01ea0112236e05501,9.96814099169297,179.1257479218919,195009,1677560291,2,3,1,0,91471671.80776726,1,0,0
0xdcf0220630834c1b684dc59592f70f91a60fa956,0xd0c7840f3e4bb3635fc5a7a0f919ea87727b8132,1.105480908557688,173.22820964430292,160466,1679074301,8,2,0,0,44873703.482054725,1,1,0
0xaaf5cf862d9a4be0e58f5aefabf60baf98438794,0x49364fc6bbfe49a44b86f6bb0ecec2fb67b75f92,3.249170957762026,192.756953139978,245050,1671600166,5,1,1,0,27064506.505388364,0,0,1
0xec472a82a8609a66f94620594864fe6c4bb26c07,0xff282e4ce845a60283d076365c8b7d7d68aee990,6.16260025597738,164.30102635447423,284923,1673694397,5,4,1,1,16488126.084652394,0,0,1
0x79d70f4838847dc49db947bd4cea0dfbd9ef5a78,0x01a0f6b05f29047f28728a4db02d94e3651003b7,9.543978046452606,69.70272370316351,185007,1672147830,4,4,0,0,28562296.087741602,1,0,0
0xdb73a67844928ab2183533db1c39abdafd54fe48,0x02d47c9a643733003b047d4efb1e4c759fb99703,1.2022145170419702,162.0158860579628,170685,1671330287,7,3,2,1,54717554.15230564,1,0,0
0xd050ddd14e57e23fd7809180f57578b9ef45b23d,0x32831664ac071f95aa4bdcee6441f4b8293ef41d,4.792606995192471,176.35711316693795,449971,1678245613,7,3,2,1,42090466.48466473,0,0,1
0x898ee0252f92d86ee6e9a0fc517f4290152f157b,0x02c9340d7a09558210b1e9421d7075d46755b995,7.365930549718944,127.2379270069376,246800,1673314769,3,4,2,1,35117220.78788968,0,1,0
0xa23f8633cc16c67374f6fe04d4886543fac08425,0x6f79978de4d45d08341b49037e18bf34aab58dad,7.121601976351043,164.87028535244391,477054,1671570135,2,4,2,0,13786114.558889275,1,0,1
0x9a8d6085321bb25b37053421548475ebf0386960,0x2c609b2e5f39bf551a37f2e8804f6b35d72d4f18,6.3879091735995095,36.25988849378393,319827,1675912790,7,3,1,0,51481359.74206732,1,1,1
0xe3782f3213927a4b1fa43a46ac2fb143ca893f89,0xae8dc5085db2fad39711569198e0dbd0a029e542,9.803295110365992,113.84433705301183,188478,1677349971,2,3,0,1,2121658.8465810455,0,1,0
0xdf8517dd4fbcb7562d56c4b7abd45d0779c705d2,0xa179463b973df0fef1640a8db5e72fcbfc98eea6,4.567653694589431,99.63409040413168,123304,1672984168,3,2,0,0,43676124.15708865,1,1,1
0x80b2862b10a6888558a1638e2c9c71ea62b80941,0x45563a4dedea396fde6a2d8b2554ae42f979f672,9.287951552598477,104.44067701463086,337836,1671926048,2,4,1,1,43423906.2173032,0,1,0
0xdc5a53002446fdaf5b36290ade78c222678b8c83,0x305b43b4d8fa9860f6c585464b13365ed326a95d,0.8903964742136379,116.50767315351936,275740,1675461551,1,4,0,1,47473302.84936514,1,1,0
0x87078f915a59175af656130c0c4c7eb659a7d6dd,0xa82c2ef24d4dba16896e75d3e734c9faeb1b72a1,0.0942076213328379,95.6343903997213,230962,1677674808,9,3,0,1,23589594.938927315,0,0,1
0x53382c7f600ebb2668a7a891052995f695c9b850,0x572d216275a5407b062ac5249d9d9ae7d8b86de7,4.860647969764165,30.574686314387712,151025,1673197532,8,3,2,0,61253219.08463019,1,0,1
0x4a1812220c83ff5bdbc014a164100c264c01bd8d,0xb284b122c54f3e29be56abbe84c19ae903116afc,6.802794059467709,92.15015541325295,445818,1671191233,1,2,0,0,1880398.9524343782,0,0,1
0x80f38ff52864d438b5b52d3279a544b880754054,0xd229f3eec3e209a8cfc42c07c30d8032bcb72106,9.62210683590611,168.64958845835025,91737,1679654686,6,1,2,0,20076030.27257786,1,1,1
0xa9150463b56ab0573df9e48104780442d29c8ce3,0xc66c4eb1d2fe7366cd7847e0c02602b830b74918,8.504409828334268,97.62833177022243,278868,1673491083,7,3,2,1,58974994.032318965,1,1,1
0xc297a8f0ae275fd96d76ee7f587c8deb953d069d,0x9c99677bee47a5f8829016b650bf9e89cc38275c,8.829986491063083,197.06596524559808,484224,1675176738,3,2,2,1,9189273.851013782,0,1,1
0x91a2e4bfd6113055c39dca043184118aa939e435,0xf5023ee15657f24e90a21ecc0f0411f5668666c6,7.8569316546854555,123.51043943199764,228479,1674633003,3,2,2,0,56558630.80304327,0,1,0
0xca4b16e7db1f41a48cad7e8f6f0fc78b681f595a,0x2703e94cd9d41fb8713e95bd7fcd4da1e94666c1,0.9863105295183602,47.79099261710324,313787,1672569798,4,1,0,0,85050077.33540757,1,1,1
0x3963962b364eb22c4b412b7742cafba7d682915c,0x2fefab6f43c5769d15a4237e5d56bcd551e38b6b,1.7712272334056258,33.757302469919864,56157,1672518333,5,4,0,0,32728053.81368313,1,0,1
0x71fea2b2ec3690a7ee74701971adf37748b90727,0x9fcfe97d45df8a40dcab81fb5261b7a25024dc53,4.80791199563333,97.58755292575013,102412,1678926814,5,1,0,1,8816794.902478315,0,0,1
0x973e6e856e2e98d8541d699101b4dc0296867f4d,0x8a65f31d30028db9ea47680083cccac80bc673c1,5.676058109437345,140.77179661193603,117121,1673784758,4,4,2,1,25439384.608049564,0,1,0
0x3dcf5ceee407ea003cf7ea0db77b16cf10c246b1,0xc30c55900e8e05d99b45e4f8090d435bfacadb8e,2.616984439057387,177.7251509043083,180839,1676382240,2,3,1,0,89345416.94442974,0,0,0
0x903be5e3b149b0f02e0447dd3201240ed84d50a4,0x35d5df97be2c2d39d14323cce1d6ab28404db66e,2.35130946325617,148.16250995466092,348692,1671551086,3,3,0,0,75899545.08224119,0,1,1
0xa1fa4e51a631c37793cd16318b6b4ea12d187b40,0x2d77583038b568ad0dbc0861597fe6341c207b7e,9.9910253109299,114.67920004176989,240747,1672066896,1,4,0,0,62303286.961127914,0,1,0
0xe7737ccaa4139e1d0384ed8468ed89c1fa3f179d,0x46ba698b29863eeafcb02b3b56e3069c7b1ea601,0.41031530099223573,71.85066935375156,60499,1674499353,9,1,2,1,25827473.72459285,0,1,1
0xbd203698076b9c0e10d4d199217eafcd63ae1bf4,0x8919c8aa072bb4127dec24889f5336057acc6cc9,0.9175231282153629,190.47970376594287,279935,1670090487,4,1,1,1,34645125.83415646,0,1,1
0x731178804820935ffd15478b683b7721e5c6dc8e,0x627d9a8c0dcd6eed3448046f1ffdd2fde3c69521,7.098787712148509,179.95200805543087,282757,1673989132,8,4,1,0,61364051.520471826,1,0,1
0x19c4d92ded55fffe068c1c697cdb9f17734842dd,0xb2fa9e7b1a18338f4a30841bb864ec8f55f2457c,7.604534058412711,163.24733748220783,150794,1674650827,3,2,2,1,35932733.91707353,1,0,1
0xa2bd5076153bfa30bf63c42d56b7b17b3b406aaf,0x4903ded7d00c4041e4a3a81635a92223c77ee2e3,5.3116359321150215,15.374961015161418,357455,1670025737,9,1,0,0,58927756.71312973,1,1,0
0x431310df2d911f0a5b33edee538c88fad3637d59,0x53626ef77ba33c600d7e5d15db55a8d981e45486,5.375371505527484,141.04035991631724,302325,1671449440,5,4,1,0,41514485.05933622,0,1,0
0x2a57261394b79bdfc20a83dcd4fc232d2b62d39d,0xda204dfa8d4a5a638e33c6cd4b04d4ec20fd8057,9.460413839381408,141.94566806883412,448803,1678893095,9,2,2,1,93598970.1362354,1,1,1
0x743cb61e34fcdbc3e44697d33b8bf26018d69b0a,0x40fbc994a77cf224cb436ef0ec5e7fde38eaad9f,6.0354940754078195,44.72639891972029,458106,1670741988,6,3,2,0,56329278.00154802,0,1,1
0xae9c8fd09afb8c88593efaec213cd738d2d72d6f,0x61bf4dc4a3708fc85a3ab490b53207d1d39a2f5d,6.324936598882501,21.71690953177421,293923,1671199975,3,3,0,0,59053467.44640794,0,1,0
0xe497f152ba9697bd7f9695e9d169ca2059d33a92,0xd9f1851aa9f699df1b6d35df8b9e37e9336e6344,4.9724661549749065,51.555952748748744,126587,1675934184,2,3,0,0,9840364.281269068,0,1,0
0xcddad35b96d6010ad0ff47f9ff4f6814ba7f0329,0xbc49fed7b315a75a5a6399df25c718304a502d9f,5.870385260885191,186.51970422276975,399068,1671979868,1,4,0,0,68334286.26729819,1,1,1
0xcaf396ed7330e9465d3353721dd32987510adaed,0xa4bfe84964a97c9cd01dc73a82f0a0498cfce86e,8.141102908206701,142.75279077125015,293808,1670776201,6,3,1,1,51434486.50110956,0,0,1
0x01ae830c286175ecc9cb97a875a2003857bd176f,0xa6439ad5e20c057abfcc371728aa796b5c384602,7.954707188272782,176.18195593440862,388613,1670148189,6,4,1,1,76825721.3204696,1,0,1
0x7d365cb6467dd665898a11fea10549c00b3956c9,0xffbafdeb9b6a386c9ef2fcf88770cf82e5894099,7.726618487563268,85.21504507868777,449313,1678654977,7,2,0,1,89797898.42506444,0,1,0
0x06825f3d3d5113254de11ce33b9fe3418b05eeee,0xb546f12fc991d536a735eb2bccbf25e663b3bed8,8.691561857923068,183.0507382381956,398703,1670108932,8,1,2,1,30297599.18854645,0,1,1
0x9a1b5570edb4df2ec78c6ed861a3ced996aea618,0x429a47b9c41ed19cfece1226a554940cbe3fda18,0.023515783097099764,26.877193274595488,414096,1672093348,6,4,1,0,46275105.568984,1,0,1
0x35f02641abbc6e66f768cf8f39cdda639a7d12f5,0xc78da429d5ea94545fdbfc559f7ad71cff4c9a62,5.997458538377485,161.47557921975402,265627,1679701763,6,3,2,1,26552162.240535997,1,0,1
0x5ca9db95880c12dee195af4b720489532953de76,0xfd54ee42a20c3f8fa77b1d8417e732a5f28ec522,9.872288772002529,127.3257474286085,347113,1678113546,2,3,2,1,28396533.782972045,0,0,1
0x43605c6104f1be6281a381b7790a67c03a42dec2,0x0c3c3aaf3e6517663bfb860e403ec18c14a92c30,3.961894236208191,129.62975447240876,352423,1676985389,2,1,0,0,78536092.20507546,1,1,1
0x4f50156a9affa1930906d8e1932d2933822c5d67,0x546f3f45fe60a49e36e839bfbde89d64473ddc5c,3.9021223640054234,58.56901761499438,456940,1675633477,1,3,0,1,48087939.707090266,1,1,0
0xef3f53a9d98304171fcdd86fdef4cc90ad9c68eb,0x8d5e7c27bad7b6b699c17123e2ee7c51635d5660,0.04689269971158954,174.3577471089631,396547,1670232028,3,1,0,1,41477669.401271954,1,1,1
0x32e73d5d09d318a354f752eed2b982f5361d6d3a,0x7a48f004482a03799b2eb45b95736bb947b4f9dd,9.386371310730933,138.7885033828263,301524,1679545058,3,3,0,0,65739951.09951407,1,0,1
0x7f69be8cb3a25a1fd72a7d43079d47a8d447f1b8,0xb01c013fdbeb94adf5c381c8bc9a45d5d8d38a70,0.45650892404318794,101.51931826549529,106817,1670953131,6,4,0,0,45917258.60918836,1,1,0
0x2706fcd10f02ee6743006e981fd62b8becc06efc,0xcf5e4f2202e36eb0d6df24b5a71e474950a03774,5.350507781897993,21.072718699016534,259515,1673855218,7,4,2,0,24198739.01214854,1,1,0
0x1e1dde41df71cf016e6d3373dc7b3f78afeb34e9,0xbd793efc68de903319a4e18ab06fd5f5cfe2949f,6.104963093621664,190.50976218000469,292982,1678003250,1,1,1,1,96839208.04817832,0,1,1
0x055a44e141871a1981e44f9b7b8a3cb41e0b1ad0,0x665b57e69b2f1af49e055c804f085a31e8d6b098,5.611092495685538,123.25386389800529,487116,1675936796,2,2,0,1,94999269.90043016,1,1,0
0x84ac9cec5dfda010e00a125a483498a68c1265ba,0xbc5a93f7c3b2fa1e152a5aca8c9a8ad31dce123c,2.9219754673744758,155.86910132927258,328392,1675726936,9,3,2,1,41325724.953858346,1,1,0
0x743d5b22ee2490586bff3abba9f878c21507ec84,0x5efce717011a670e53a3b11ebb46e9e148529a71,3.7536573918202185,190.08676515079188,447796,1678084200,4,3,2,0,98933029.36593066,0,1,1
0x0fbeec55bb85e954af82a6995c43e8cb69c50407,0x7cc8f4612fe2b7c71bb31916c894477974fd8101,0.4534449850071189,161.46774875727834,388819,1674302788,3,1,2,1,64237573.01570062,0,1,0
0x7eb6a8c0a80f97d3fdec32a0e26bf759cd8d4b6a,0x62bb1f8759657edd8689d1eea71cbee94e3e4227,9.205766219933224,85.04747712642121,121815,1672026328,8,4,2,1,55434274.48982235,1,1,0
0xc875431cad2f2a9af4c1d78662fba3b7a751b282,0x5ee711c82fbf736582e9af5579df74ab80acbcca,2.841500800818878,96.35555973108744,170945,1673806320,6,2,2,0,83841703.57999504,1,0,0
0x234f13c456227388e7852315603deaeba4b416ff,0x1b0c8c2e925588336d69a41462158b2125428498,3.292594235544082,53.02669862530548,108094,1676533132,5,2,2,1,52012863.50213011,1,0,1
0x582bae76978dd81b7ab4698442404d38523836f9,0xd051ebc11820268292ab884ae12ef9a4431bc0a8,8.90631349028367,83.32776022057998,248808,1672083127,9,2,0,1,22155010.0919784,1,0,0
0x1e43b64632e8d7681b0c8fbc355450a700295e54,0xf755d9b6d26d5932e61e42acd6666180f88698ea,8.625653466140927,115.5961545580006,159289,1676600861,9,2,0,0,47900133.31790781,0,0,1
0x155ca6be3529d9073890ab1d110bfa7ed3b7ea7c,0x50097457855d7b1a56e55334c9173b68e992806c,1.3235580142722148,24.471680910685066,100124,1675755765,3,2,0,1,1034028.1457446199,0,1,1
0x4490d097940f46c83163d6bbaaa2c0545e540806,0x1a77e9393d0c17b44a09ce0caa849d3dcaa33c1d,4.845792601638513,125.21930502662747,279581,1672991147,2,2,0,1,29939534.425446697,0,1,1
0xf67e204a871b8866e8ce4933139a16bdf1fc7db2,0xf675e4db13f6d6c2baecfbf685aec2c99f7062b9,7.728494718883973,171.35117070799782,439131,1670165844,4,2,2,1,25457685.432093985,0,1,1
0x2503e48cafdb386670bb41171d460127b3908d63,0xe36d7b36d0e51fcc96bb343020f1332be1182401,2.3616206157156956,87.93919698666448,67683,1675599151,5,1,1,1,51890823.18682341,1,0,1
0xcff1f53ae850c632c635fbd5b275759b1d846b04,0xfe83d7cfd1af7e3311c9e2fffb9786b66bbac779,9.541310590026137,168.8468546039171,152262,1670072651,8,2,2,1,13138173.967408763,1,0,1
0x875d5682b41a35dc2de3c64b1298615c9ab5402b,0x8f1455612492df7f38071da400289f868feaceb1,8.86535747267565,109.10429388415862,273520,1672865536,5,3,2,1,47056230.14418969,1,0,1
0xf87723d7e41e58e4d0ce18920700a42c63de397e,0x3410a126714ebd88ad58e6191bc883e1052f0829,2.542522751912953,177.06809031346387,131692,1671486258,1,3,2,1,40926156.252776235,0,1,0
0x31cdf840db7a9282f0870af960162f4ba4440e15,0x9bf73ce84b9f4c6c37dac51c0a78c477af171ac7,7.743114734737818,16.939522946073787,226979,1677027163,7,2,0,1,57307066.61470486,0,0,0
0x76a078a2b3564786253fd4dd5243eb5dec5a872b,0x736831f19249f1ebe9ba4194c480ef0f0c3256de,8.533882440803659,39.311863123152605,344258,1678162016,1,1,0,1,44979932.79440057,0,1,0
0x8a1b05a1ae364876090a909acb9b7b1cd54649d7,0xd07e9b93a850c887f43901036b2f1cd0c23ec86d,0.14973015769262318,80.32636070740965,138933,1678133936,8,4,1,1,27888241.240845356,1,0,1
0xfd6aaab580c0605a964895cd59a1e197ff2d258f,0xc41849c81cd0ab9311abd235257e8ac326709610,2.02430628019348,127.43643359858133,321689,1677092978,3,1,2,1,88772324.32856923,0,0,1
0x72857bb745a524f77d42efa4591540958376c64e,0xce8cb3840bd3c9d6bb8326b44f00a4193e2d5b8f,3.2026066410252825,197.99027772865944,395290,1672881488,2,2,2,0,56457381.342834406,1,1,1
0x2c1d6228f2dae05f145c1cc4199871851071fb89,0xbc1cc7ec0ecdc41bb5a78a8b9a34ae31aefd9a94,9.353997881654605,89.83887970418895,188966,1670974205,6,1,1,1,12341237.156113718,0,0,1
0x3900a066796a9650ffb0171c7ffe28295c4912e9,0x2ec7856fae56de29166e2d443841776008579710,4.059428985946337,108.551107148964,51700,1673458755,4,4,0,0,4736633.674896538,0,0,1
0xfdf59c5f340a05c8eef9b72604de8e3f7dfde9d2,0x72bfe5e0cea91e1620cd722ceefa4c78579c05be,5.864216249879846,186.20531963076598,160855,1675199130,7,1,1,0,81442793.60868067,0,1,1
0x8aeea7dbb8b53a52f0fd3bec8ab510806236bb39,0x7f0555e51fba87a85f4304ffa462318fd1ee935c,1.5444798122732568,127.13027704888485,334322,1678282690,5,2,2,0,67608374.94251901,0,0,1
0x67f4b12ffe30f62f99a99d05c856fd9e816465f7,0xf42b84424422035ab895138f3ecdfb3950e8de28,5.724959341319424,69.36809619241228,465633,1675332929,5,3,0,1,35966019.317945674,0,1,1
0x5b9788ca235945f328c9975e9ee2866b9f1339d6,0xb7e0609bad0a084b504e17973a692a2ef206eeb5,7.767842268718785,46.875558372782784,408334,1673819235,9,3,0,0,29140859.394531373,1,0,1
0x78aeedb09604c388fb64a24355a3ec21d51e6531,0x2a9bc1a4eebb50668ad5d9f0e35e9494b0e0bbbc,5.3211147952518765,23.989607375189667,138146,1675886747,9,2,2,0,13555822.2708309,1,0,1
0x54b8106f9170ee46360897615dcbf0b5b6cd98ed,0x2962fd579939e02fb2649ae58aba067c82c9d79c,8.762413346855277,191.0951628930408,357147,1670452774,5,3,2,1,76650929.363292,1,1,0
0xd7c004d76a67bdd194ba2f4af52982e7ae3ebcdc,0xde8abd4c16d5ecbc5d3434120fdf2ea49659bc88,9.243844615012641,118.0301687152643,264084,1674501378,3,4,1,1,43228253.97510885,1,0,0
0xcc8bf2644a4b38fa3870cfc5fd2c948ef3a02f83,0x61fad3d738ddcefd25350a78e37ac13f52be6386,3.720016100756065,106.32998918587126,239019,1672933418,4,3,0,1,49242734.50848445,1,0,1
0x69d605d62914aca66674a05072ab279523bd07a6,0xf0a71d0884422d4de3ac82e2a4e1077ebbec2cf9,1.4162644548516343,173.80671742614808,292776,1671563426,6,1,1,0,45139853.108579494,0,0,1
0x6b5e3bfaf5e2141532e330699cf951d3a8c403fa,0x925bac5d75f45e8b3c8c057594fa583162e787cd,3.062672486311415,17.666104298743708,162975,1678057802,5,3,2,1,96103676.64652157,0,1,1
0x7f6f6bf82914cc548e0acfb7be46e65c937de3f8,0x17cad447c7ab805dd99c57fa4111d55f3f012a4e,4.495933010952914,32.705024895354356,401891,1674628931,9,1,2,0,62522928.2163451,1,0,1
0xe5266f3b999e9432a963ad90772b626d7a0ea7a3,0x439916d92281435932116915fdd34cda974e261d,6.70784650769889,155.20602461431932,342475,1679888140,3,4,0,0,49713194.365040526,1,0,1
0x97b080cb83410422ab016f9e9fb523d28413de83,0x2990ca6fa7e9badb198e105ff45a2f75bb7b537c,8.281544455310533,79.2839938339056,492957,1675504996,4,3,1,1,62430589.41249676,1,1,0
0x0e5b131131f34bd548b9b2929ec250d85c1f8d2a,0x2c1244ccc94bcfab99daebcd301c78fce8c1707c,1.0991160693288728,189.61074501144154,298887,1675718292,1,4,2,1,99907806.84079222,1,1,1
0x6ec964bec098ae680f48becb14bd165453275f4e,0xaa1200d48a03d0a013181d2d26a1ced224118f77,4.3628534051883845,63.49120529754879,445640,1678264639,7,3,2,0,27003976.418110695,1,0,0
0xd85a4563ed9ff0dac2e9c1adcbbe027eb5ddf55b,0x653cc40d1870aa8520f0384cd32661cb4d0bc871,9.913399552233654,56.38931868562951,202521,1676791688,9,3,1,0,86478103.35123947,1,0,1
0xc8fdff7c08d062c92be85d834005cd0ca4b95e4e,0xcc69f710b0a3ddd63f04097e7800a91c288c3fe8,3.957249214756388,180.6866328525675,476910,1670843614,8,2,0,0,28457284.599490643,1,0,1
0x18c2e36c81b121636a2a823b91728ffc321be047,0xea05c2d54f885b4435c3cb551dee0482fdbcc4fd,1.1955363536165469,15.380257925390275,299397,1670995390,1,2,1,1,32275477.847783502,1,0,1
0xa1c73b0e19a25f168f094182d77c336b8bd194fc,0xb8b0d0573ffaeee6d76aa142ea417dec503b9f9d,7.3787470049465265,150.60664822110868,366430,1672673699,8,1,2,0,13740077.985373598,0,1,1
0xd9c7c624c4b567b567136c73324c3b1fd9a3f601,0xca6c2a9f960ed6ff22ae7c6b6207c2158f0e5780,2.0899858414260835,99.37566945414146,429048,1672261898,1,1,1,1,22495785.22161788,0,1,0
0x05bcade52a5658840d13beb9b07d5297983b7798,0x45a90cd0290cd7f56120a14694b53aa91c19d6ee,3.6578685320098665,91.69017125665114,184880,1675518156,8,2,1,1,24465357.1320473,1,1,0
0x01aa0e0a2b4e67de26edde3a29a0d823ad08be48,0x654feec2ec93220cf265adba76a7644fa5c04287,8.031719648438091,13.565934960694012,179222,1674335168,8,3,0,0,85584182.06807378,1,1,0
0x350873358c16dee798019a3467016ba249244777,0x5b9b719f6a660771e748204531ea477ecfb77c2f,0.1727927230915465,36.47291666256264,227561,1672358986,3,2,0,1,61321580.17601749,1,1,0
0x6485748c5372aa9b70d2f190299432b8a225c501,0xcbd6334134683d6675df1cbcd70b80de83ba7e6d,6.515151742640591,135.59468846087208,90575,1673508920,5,4,2,1,8308515.9829776,1,1,1
