transaction_id,Sender,Receiver,Amount,Gas_Price,Gas_Used,Timestamp,Sender_Receiver_Count,Nonce_Jump,Contract_Interaction_Frequency,Failed_Transactions,Transaction_Fee,Time_Anomaly,Cyclic_Transactions,New_Account_Transaction
4119,0xSender00415,0xReceiver00030,4.361008091,176.3369891,126139,1674248458,1,1,0,1,22242971.47,0,0,0
4120,0xSender00379,0xReceiver00155,2.932335377,159.2501541,252961,1673965609,1,1,0,1,40284078.23,0,0,0
4121,0xSender00175,0xReceiver00059,0.111428477,163.1918828,304235,1673557988,1,2,0,0,49648682.46,0,0,0
4122,0xSender00106,0xReceiver00248,0.205575074,100.6919285,152972,1674071933,1,1,0,0,15403045.69,0,0,0
4123,0xSender00100,0xReceiver00386,8.775939452,78.04006972,329846,1674772897,1,1,0,0,25741204.84,0,0,0
4124,0xSender00259,0xReceiver00373,4.67835615,156.3240387,302869,1674447247,1,50,0,0,47345705.29,0,5,0
4125,0xSender00477,0xReceiver00438,3.710039063,162.7936897,49722,1672990090,1,2,1,1,8094427.837,0,0,0
4126,0xSender00453,0xReceiver00269,14.4435532,145.1636672,438294,1674044767,1,50,0,1,63624364.34,0,0,0
4127,0xSender00365,0xReceiver00441,0.950448409,25.77928206,234119,1673700164,1,10,0,1,6035419.736,0,0,0
4128,0xSender00245,0xReceiver00216,1.491833685,126.1432439,39059,1672742655,1,1,0,0,4927028.962,0,1,0
4129,0xSender00274,0xReceiver00398,7.068103298,82.46824926,39161,1673973010,1,1,1,0,3229539.109,0,0,0
4130,0xSender00031,0xReceiver00001,7.463504406,55.31469482,222773,1672844457,1,2,0,0,12322620.51,0,5,0
4131,0xSender00136,0xReceiver00023,2.595105546,144.9911474,373489,1675097750,1,1,0,0,54152598.65,1,0,0
4132,0xSender00011,0xReceiver00205,15.07747484,68.33470442,31687,1674744891,1,1,0,0,2165321.779,0,0,0
4133,0xSender00394,0xReceiver00319,13.9236772,184.3114086,365647,1672720478,1,1,1,0,67392913.62,0,0,0
4134,0xSender00301,0xReceiver00495,0.062436793,73.65423328,382914,1673596260,1,1,0,0,28203237.08,0,0,1
4135,0xSender00374,0xReceiver00198,0.945691102,119.9325079,29694,1673015120,1,1,1,0,3561275.891,0,5,0
4136,0xSender00015,0xReceiver00355,8.580091461,168.9971895,191590,1673095094,1,1,0,0,32378171.53,0,5,0
4137,0xSender00128,0xReceiver00113,2.041470666,92.38130084,148260,1674428826,2,1,1,2,13696451.66,0,0,0
4138,0xSender00062,0xReceiver00279,0.501658566,169.1584327,382603,1674755156,1,2,1,0,64720523.81,0,0,0
4139,0xSender00108,0xReceiver00154,7.685567055,150.2653515,182713,1672725050,1,2,1,1,27455433.18,0,0,0
4140,0xSender00374,0xReceiver00164,3.031027831,185.7558716,473059,1674575469,1,1,1,5,87873486.84,0,0,0
4141,0xSender00020,0xReceiver00485,3.390413969,78.65022127,192800,1673450659,1,1,0,0,15163762.66,0,0,0
4142,0xSender00157,0xReceiver00221,1.031244053,38.90505166,333231,1674834806,1,1,0,2,12964369.27,0,0,0
4143,0xSender00268,0xReceiver00090,5.407228221,97.46290963,457767,1672800422,1,1,1,0,44615303.75,0,0,0
4144,0xSender00161,0xReceiver00166,4.006349963,161.4464245,235986,1674734199,2,1,0,5,38099095.92,0,0,0
4145,0xSender00259,0xReceiver00446,1.157598529,101.0783204,222764,1672585132,1,1,0,1,22516610.97,0,0,0
4146,0xSender00411,0xReceiver00206,2.080089278,67.15782743,247941,1675113368,1,1,1,1,16651178.89,0,0,0
4147,0xSender00101,0xReceiver00281,4.542596134,24.96857196,207505,1674186894,1,1,0,0,5181103.525,1,0,0
4148,0xSender00222,0xReceiver00064,12.94282677,76.34428453,391085,1672865043,1,1,0,1,29857104.52,0,0,0
4149,0xSender00058,0xReceiver00375,12.65222062,148.4086,228459,1674673953,1,50,1,2,33905280.35,0,0,0
4150,0xSender00246,0xReceiver00003,1.697726098,46.57047612,77561,1674521657,1,1,1,1,3612052.698,0,5,0
4151,0xSender00127,0xReceiver00156,6.651857576,81.35828846,288508,1674176315,1,1,1,0,23472517.09,0,5,0
4152,0xSender00282,0xReceiver00248,7.469822833,23.64166311,360152,1674716414,1,50,0,0,8514592.251,0,0,0
4153,0xSender00324,0xReceiver00256,8.272780507,149.9159006,418190,1673619149,1,10,0,0,62693330.46,0,0,0
4154,0xSender00024,0xReceiver00234,4.228721994,178.5229485,498640,1673564573,1,1,1,0,89018683.02,0,0,0
4155,0xSender00130,0xReceiver00305,0.052817985,122.3350972,236138,1674743644,1,1,1,0,28887965.18,0,0,0
4156,0xSender00352,0xReceiver00365,7.170626921,24.65697906,45053,1672848345,1,1,0,2,1110870.878,0,0,0
4157,0xSender00195,0xReceiver00469,0.563590078,59.17255626,454288,1672681026,1,1,5,0,26881382.24,0,1,0
4158,0xSender00280,0xReceiver00394,0.621422168,98.92444435,415426,1673545048,1,1,0,0,41095786.22,0,0,0
4159,0xSender00403,0xReceiver00073,4.652262726,125.7646197,240171,1675019692,1,1,0,0,30205014.48,0,0,0
4160,0xSender00417,0xReceiver00186,20.52819685,109.3297416,455805,1673526567,1,2,0,0,49833042.89,0,0,0
4161,0xSender00153,0xReceiver00061,1.388919264,184.8558884,228517,1674937551,1,1,5,0,42242713.04,0,0,0
4162,0xSender00381,0xReceiver00336,5.189621357,188.954537,126128,1673199781,1,2,0,0,23832457.84,0,0,0
4163,0xSender00132,0xReceiver00163,1.809540535,39.28744326,59966,1672612828,2,1,0,0,2355910.822,0,0,0
4164,0xSender00226,0xReceiver00055,11.44963343,44.91035808,309214,1674752761,1,1,1,0,13886911.46,0,0,0
4165,0xSender00188,0xReceiver00110,4.501064529,84.4498842,218715,1672783191,1,1,0,0,18470456.42,0,0,0
4166,0xSender00475,0xReceiver00217,1.162670825,95.82227874,130573,1672534940,1,1,0,0,12511802.4,0,0,0
4167,0xSender00476,0xReceiver00239,1.519945226,125.4920047,255362,1674224778,1,1,0,0,32045889.3,0,0,0
4168,0xSender00264,0xReceiver00020,2.832402875,159.168755,253810,1673752520,1,1,0,0,40398621.7,1,0,0
4169,0xSender00371,0xReceiver00140,0.650791508,44.438187,127327,1674600803,1,1,0,0,5658181.036,0,0,0
4170,0xSender00485,0xReceiver00264,0.410028911,164.4751453,425462,1675104218,1,1,1,0,69977924.27,0,0,0
4171,0xSender00433,0xReceiver00138,5.698130817,129.8050964,171271,1674624087,1,1,0,0,22231848.67,0,0,0
4172,0xSender00133,0xReceiver00458,2.614196348,196.5592029,322973,1673084007,1,1,1,0,63483315.45,0,0,0
4173,0xSender00210,0xReceiver00069,6.477257851,137.2101821,344269,1674941208,1,1,20,0,47237212.17,0,0,0
4174,0xSender00059,0xReceiver00384,0.582996061,148.8964709,498171,1672851672,2,1,1,0,74175903.78,0,1,0
4175,0xSender00427,0xReceiver00117,4.706319251,55.13759595,126111,1674289696,1,1,1,0,6953457.363,0,0,0
4176,0xSender00376,0xReceiver00197,2.928704934,158.395152,388421,1674061470,1,1,5,0,61524003.32,0,0,0
4177,0xSender00394,0xReceiver00204,0.29874288,34.26791198,21169,1673185481,1,1,20,0,725417.4288,0,0,0
4178,0xSender00449,0xReceiver00213,3.935113711,138.1754785,377087,1674127956,1,1,0,0,52104176.67,0,0,0
4179,0xSender00430,0xReceiver00055,0.432171943,30.00312359,375552,1673580858,1,2,0,0,11267733.07,0,10,0
4180,0xSender00363,0xReceiver00286,8.793163774,40.74064784,427165,1673840508,1,1,5,1,17402978.83,0,0,0
4181,0xSender00363,0xReceiver00469,4.997783822,39.41592938,68313,1673591031,1,1,1,0,2692620.384,0,1,0
4182,0xSender00456,0xReceiver00292,4.070561122,29.44713167,361879,1674507374,1,1,0,0,10656298.56,0,0,0
4183,0xSender00212,0xReceiver00174,0.716286998,77.80500505,81131,1674059226,1,50,5,2,6312397.865,0,0,0
4184,0xSender00215,0xReceiver00346,1.694575885,198.9834424,409339,1674265787,1,1,0,0,81451683.34,1,0,0
4185,0xSender00225,0xReceiver00369,3.394997633,82.68056632,232084,1673352550,1,1,0,0,19188836.55,0,0,1
4186,0xSender00469,0xReceiver00499,5.015831231,156.9396644,128127,1672876147,1,10,0,0,20108208.38,0,0,0
4187,0xSender00130,0xReceiver00461,1.011993107,43.81706285,193836,1672779637,1,1,0,1,8493324.195,0,5,0
4188,0xSender00075,0xReceiver00127,0.044529087,101.8083944,182971,1674158454,1,1,0,5,18627983.74,0,0,0
4189,0xSender00475,0xReceiver00430,2.11376992,53.3208504,239007,1672764551,1,1,0,0,12744056.49,0,0,0
4190,0xSender00285,0xReceiver00377,3.297318991,54.57749062,330884,1672689283,1,1,0,0,18058818.41,0,0,0
4191,0xSender00473,0xReceiver00324,1.01936161,37.94420658,217562,1674062557,1,1,0,2,8255217.473,0,0,0
4192,0xSender00495,0xReceiver00441,3.387998417,97.76794755,175353,1673715039,1,1,1,1,17143902.91,0,0,0
4193,0xSender00276,0xReceiver00291,2.066119589,33.59628573,133339,1674765047,1,1,0,1,4479695.144,0,0,0
4194,0xSender00155,0xReceiver00287,3.035670114,183.7660441,89570,1674602975,1,1,5,0,16459924.57,1,0,0
4195,0xSender00247,0xReceiver00225,2.134396959,100.6220579,427544,1674780017,1,2,1,0,43020357.12,0,0,0
4196,0xSender00217,0xReceiver00063,4.950599385,170.9419055,327191,1672896073,1,50,1,0,55930652.99,1,0,0
4197,0xSender00189,0xReceiver00454,0.219221384,196.3036009,140168,1674050294,1,1,0,0,27515483.14,1,5,0
4198,0xSender00416,0xReceiver00425,0.937104421,142.0002522,434012,1674558664,1,1,5,0,61629813.45,0,0,0
4199,0xSender00468,0xReceiver00047,2.834783437,182.2719363,484740,1674402200,2,2,0,0,88354498.39,0,0,0
4200,0xSender00162,0xReceiver00201,2.202586987,44.36615369,93666,1673138648,1,1,0,0,4155600.152,0,0,0
4201,0xSender00179,0xReceiver00497,2.484876223,169.3988563,123173,1673071336,1,2,1,1,20865365.32,0,0,0
4202,0xSender00033,0xReceiver00336,8.1421021,68.81911998,338395,1673378805,1,1,1,0,23288046.1,0,0,0
4203,0xSender00040,0xReceiver00413,10.87235177,105.067647,283935,1672906255,1,10,0,0,29832382.35,0,0,0
4204,0xSender00306,0xReceiver00404,1.429543452,136.3848768,295477,1673980509,1,1,0,0,40298594.25,0,0,0
4205,0xSender00430,0xReceiver00059,9.051381063,182.6378467,261119,1673550501,1,1,0,0,47690211.88,0,0,0
4206,0xSender00337,0xReceiver00396,3.069738282,183.9788842,188681,1673779974,1,1,0,0,34713319.84,0,5,0
4207,0xSender00313,0xReceiver00256,1.599791069,36.57842789,474774,1673015244,1,1,0,0,17366486.52,0,0,0
4208,0xSender00074,0xReceiver00064,21.15290812,85.61998799,352036,1674111008,1,10,20,1,30141318.09,0,0,0
4209,0xSender00440,0xReceiver00238,8.709186628,162.7715372,192362,1673023037,1,10,20,0,31311058.44,0,0,0
4210,0xSender00278,0xReceiver00288,25.79566412,146.5682401,156997,1673303455,1,2,20,0,23010773.98,0,0,0
4211,0xSender00175,0xReceiver00037,0.920760863,24.7434401,424980,1675048668,1,1,0,0,10515467.18,0,0,0
4212,0xSender00383,0xReceiver00024,0.776505638,100.9800929,75226,1672794202,1,2,0,0,7596328.469,0,0,1
4213,0xSender00149,0xReceiver00409,3.499630054,169.2655571,98632,1674200118,1,1,0,2,16695000.43,1,0,0
4214,0xSender00272,0xReceiver00460,5.089454965,152.7831987,322612,1673294526,1,10,1,0,49289693.31,0,0,0
4215,0xSender00324,0xReceiver00058,0.938038072,94.13296262,23094,1674391758,1,1,0,0,2173906.639,1,0,1
4216,0xSender00107,0xReceiver00475,9.845968991,152.329002,328727,1673428471,1,1,1,1,50074655.85,1,0,0
4217,0xSender00138,0xReceiver00416,3.79657892,119.2179276,70021,1673393272,1,2,1,0,8347758.512,0,0,0
4218,0xSender00349,0xReceiver00356,2.646151725,184.2732197,223858,1674833439,1,2,5,0,41251034.4,0,0,0
4219,0xSender00270,0xReceiver00382,4.607190697,125.6828914,36362,1672602109,1,2,0,0,4570081.297,0,0,0
4220,0xSender00346,0xReceiver00296,5.038655598,92.13215218,193647,1673874291,1,1,1,0,17841114.87,0,0,0
4221,0xSender00418,0xReceiver00157,0.218627283,175.3257124,460237,1674379442,1,2,0,0,80691379.91,0,0,0
4222,0xSender00288,0xReceiver00056,45.69785829,28.97639162,295329,1673339227,1,1,0,1,8557568.759,0,0,1
4223,0xSender00211,0xReceiver00432,2.26215136,182.0919159,191843,1674420098,1,1,0,0,34933059.41,0,0,0
4224,0xSender00380,0xReceiver00047,0.317589328,145.3424266,364822,1674206269,1,1,0,1,53024114.76,0,0,0
4225,0xSender00271,0xReceiver00327,9.563645031,189.3090549,402128,1673047006,1,2,0,0,76126471.62,0,5,0
4226,0xSender00417,0xReceiver00432,24.82258578,65.09087644,187141,1672822028,1,1,0,1,12181171.71,0,0,0
4227,0xSender00065,0xReceiver00430,8.473849208,145.0858456,326334,1672978501,1,1,5,5,47346444.35,0,0,0
4228,0xSender00482,0xReceiver00055,9.548746664,165.703388,485021,1672853268,1,1,0,0,80369622.97,0,0,0
4229,0xSender00423,0xReceiver00064,4.916630026,146.3784644,161836,1674373878,1,2,1,0,23689305.16,0,0,0
4230,0xSender00247,0xReceiver00267,12.77614634,57.86006641,261596,1673564941,1,1,5,0,15135961.93,0,0,0
4231,0xSender00155,0xReceiver00068,0.181964046,69.60612225,179185,1673912390,1,1,0,0,12472373.02,0,0,0
4232,0xSender00046,0xReceiver00215,7.277661948,122.0136227,300032,1674893162,1,1,0,0,36607991.25,0,0,0
4233,0xSender00422,0xReceiver00389,5.554085755,100.4151085,297892,1673385621,1,1,0,0,29912857.5,0,0,0
4234,0xSender00453,0xReceiver00088,0.254282583,152.3210939,334157,1675019135,1,1,0,0,50899159.78,0,0,0
4235,0xSender00200,0xReceiver00448,3.926022652,88.16180446,444419,1673696031,1,2,0,0,39180780.98,0,0,0
4236,0xSender00147,0xReceiver00280,3.6186541,174.7064939,270482,1673844393,1,1,0,0,47254961.89,0,0,0
4237,0xSender00123,0xReceiver00256,5.88072191,97.74567291,270443,1674088115,1,1,0,0,26434633.02,0,0,0
4238,0xSender00000,0xReceiver00159,0.403509771,27.20743053,136091,1675047133,1,1,1,0,3702686.428,0,0,1
4239,0xSender00455,0xReceiver00489,8.180932059,23.12553366,303859,1673209168,1,1,0,0,7026901.532,0,0,0
4240,0xSender00246,0xReceiver00233,0.750647291,136.4136655,456795,1673841077,1,1,1,0,62313080.33,0,0,0
4241,0xSender00342,0xReceiver00130,2.712137156,117.2995613,23906,1673883134,1,10,0,0,2804163.312,0,10,0
4242,0xSender00127,0xReceiver00048,10.65527475,117.6940358,114125,1674527828,1,1,0,1,13431831.84,0,0,0
4243,0xSender00190,0xReceiver00146,4.110947384,162.2016229,294952,1673295065,1,1,0,0,47841693.07,0,0,0
4244,0xSender00066,0xReceiver00315,2.38688101,87.62964224,173184,1674722725,1,1,1,0,15176051.96,0,0,0
4245,0xSender00003,0xReceiver00490,0.247013529,199.1804596,241701,1672945151,1,1,1,0,48142116.26,0,5,0
4246,0xSender00441,0xReceiver00412,5.577879562,190.1954181,85945,1674558917,1,1,1,5,16346345.21,0,1,0
4247,0xSender00408,0xReceiver00433,21.54267852,22.33311809,88105,1672766509,1,10,0,0,1967659.369,0,0,0
4248,0xSender00302,0xReceiver00001,12.14053743,181.2336983,393356,1674676338,1,1,1,0,71289362.62,1,0,0
4249,0xSender00293,0xReceiver00328,6.316775698,142.4989371,479891,1675064423,1,1,0,5,68383957.41,0,0,0
4250,0xSender00142,0xReceiver00439,0.556294151,110.3762606,484435,1672627980,1,2,0,0,53470123.82,0,0,0
4251,0xSender00190,0xReceiver00144,1.368501989,124.8945453,257106,1673474568,1,2,0,0,32111136.97,0,1,0
4252,0xSender00020,0xReceiver00443,1.034192394,171.5343254,309563,1674536120,1,1,0,0,53100680.37,0,0,0
4253,0xSender00226,0xReceiver00365,2.196104699,191.1867306,409402,1673187114,1,1,1,0,78272229.87,1,5,0
4254,0xSender00312,0xReceiver00419,1.342778943,120.8600525,32156,1672842502,1,1,1,0,3886375.847,0,0,0
4255,0xSender00116,0xReceiver00060,1.401476748,52.63246049,26062,1672729899,1,2,0,0,1371707.185,0,0,0
4256,0xSender00436,0xReceiver00272,4.795077044,135.1557171,205889,1674492331,1,1,20,0,27827075.44,0,0,0
4257,0xSender00301,0xReceiver00048,1.918782198,33.71941431,441961,1674656101,1,1,0,1,14902666.07,0,0,0
4258,0xSender00499,0xReceiver00331,5.653036722,134.3249726,55940,1672905539,1,2,0,0,7514138.969,0,0,0
4259,0xSender00141,0xReceiver00443,14.77195935,165.5501245,43463,1674417017,1,1,5,2,7195305.059,0,10,0
4260,0xSender00483,0xReceiver00403,5.087160755,83.59965857,319332,1672736811,1,1,0,0,26696046.17,0,0,0
4261,0xSender00459,0xReceiver00433,6.96471562,32.81319637,92813,1673503950,1,1,1,0,3045491.194,0,0,0
4262,0xSender00400,0xReceiver00130,6.963180443,144.6007031,55017,1674504743,1,1,0,0,7955496.883,0,0,0
4263,0xSender00038,0xReceiver00042,2.007635275,81.07917503,272824,1674024106,1,50,1,0,22120344.85,0,0,0
4264,0xSender00392,0xReceiver00056,0.075354968,64.83739734,397519,1674461610,1,1,1,0,25774097.35,0,0,0
4265,0xSender00354,0xReceiver00049,0.283105536,144.0527166,182316,1674968537,1,1,0,0,26263115.08,0,0,0
4266,0xSender00251,0xReceiver00451,1.656848142,194.5255644,285841,1674128530,1,10,1,0,55603381.85,0,0,0
4267,0xSender00332,0xReceiver00464,5.848552325,154.1580279,253129,1674227276,1,1,5,0,39021867.45,0,0,1
4268,0xSender00206,0xReceiver00177,11.85877233,108.4430073,429119,1674270998,1,1,0,2,46534954.85,0,0,0
4269,0xSender00209,0xReceiver00292,15.94637422,128.09193,131930,1674742713,1,1,0,0,16899168.33,0,1,0
4270,0xSender00114,0xReceiver00045,0.130943057,45.61020356,75086,1673418199,1,10,1,0,3424687.745,0,0,0
4271,0xSender00224,0xReceiver00169,23.06966516,166.3783914,109385,1672892714,1,2,0,1,18199300.35,0,0,0
4272,0xSender00133,0xReceiver00270,1.946708102,128.7731019,57652,1674852968,1,1,5,0,7424026.871,0,0,0
4273,0xSender00250,0xReceiver00416,9.256153557,193.8494716,159326,1673372528,1,1,0,2,30885260.92,0,0,0
4274,0xSender00218,0xReceiver00335,0.994056608,196.3070063,221899,1672796134,1,10,0,1,43560328.39,1,0,0
4275,0xSender00406,0xReceiver00138,0.324817098,83.82560464,82631,1673947303,1,1,1,0,6926593.537,0,0,0
4276,0xSender00442,0xReceiver00246,2.376933854,197.9382684,363671,1672984221,1,1,0,2,71984408,0,0,0
4277,0xSender00090,0xReceiver00147,9.792331846,192.2300351,459793,1673624225,1,1,0,1,88386024.51,0,0,0
4278,0xSender00353,0xReceiver00229,1.247597517,135.1697535,230648,1674524525,1,2,0,0,31176633.3,0,5,0
4279,0xSender00375,0xReceiver00279,0.835927391,80.02359712,125084,1672693608,1,10,1,1,10009671.62,0,1,0
4280,0xSender00045,0xReceiver00124,12.02886923,155.6012397,140771,1674024507,1,2,0,0,21904142.12,0,0,0
4281,0xSender00037,0xReceiver00191,13.93037245,68.82270164,396789,1674738816,1,10,0,1,27308090.96,0,0,0
4282,0xSender00141,0xReceiver00373,0.063137964,133.3719014,80019,1674877835,1,2,1,0,10672286.18,0,0,0
4283,0xSender00099,0xReceiver00079,6.499404333,24.42469048,487956,1673222142,1,1,1,0,11918174.27,0,0,0
4284,0xSender00327,0xReceiver00093,1.849580661,133.1449034,172539,1674716914,1,1,0,0,22972688.48,0,0,0
4285,0xSender00189,0xReceiver00225,2.347653665,191.2894913,403951,1673811274,1,2,0,0,77271581.28,0,0,0
4286,0xSender00034,0xReceiver00064,3.165936015,62.32574769,387672,1673381352,1,1,0,0,24161947.26,0,0,0
4287,0xSender00146,0xReceiver00087,2.782524149,160.0723076,348377,1675115197,1,2,1,1,55765510.31,0,0,0
4288,0xSender00029,0xReceiver00087,3.61776169,72.81623898,21372,1672613331,1,2,0,0,1556228.66,0,0,0
4289,0xSender00333,0xReceiver00200,4.365697849,147.4129548,254865,1673117918,1,1,0,5,37570402.72,0,0,0
4290,0xSender00083,0xReceiver00213,3.133011226,145.9950266,231809,1673185817,1,1,0,0,33842961.12,0,1,0
4291,0xSender00368,0xReceiver00203,6.045991174,53.2527935,223459,1673084944,2,1,0,2,11899815.98,0,0,0
4292,0xSender00280,0xReceiver00400,6.339920217,127.4830239,92564,1673739060,1,1,1,0,11800338.62,0,0,0
4293,0xSender00423,0xReceiver00381,2.902300625,174.6504116,144297,1674077645,1,2,0,0,25201530.44,0,0,0
4294,0xSender00343,0xReceiver00088,0.768455624,88.8559525,149058,1673698564,1,1,0,0,13244690.57,1,0,1
4295,0xSender00269,0xReceiver00475,5.117138029,147.8498512,84615,1673088403,1,10,0,0,12510315.16,0,1,0
4296,0xSender00153,0xReceiver00060,7.413072926,141.3974063,267576,1673776050,1,1,0,2,37834552.4,0,0,0
4297,0xSender00101,0xReceiver00270,5.082068288,66.35252032,312589,1674564525,1,2,0,0,20741067.98,0,0,0
4298,0xSender00214,0xReceiver00093,4.434324326,185.3558408,211219,1674084930,1,1,1,0,39150675.33,0,0,0
4299,0xSender00149,0xReceiver00306,1.303007039,121.4321751,368676,1674266242,1,1,0,0,44769128.6,0,1,0
4300,0xSender00431,0xReceiver00026,5.180117973,83.95267822,392579,1675091094,1,1,0,1,32958058.46,1,0,0
4301,0xSender00082,0xReceiver00213,2.038760215,49.58450763,477985,1674656392,1,1,0,0,23700650.88,0,0,0
4302,0xSender00109,0xReceiver00073,12.60114789,105.2225034,438347,1673462666,1,1,0,0,46123968.71,0,0,0
4303,0xSender00434,0xReceiver00060,5.302539253,151.4204188,436950,1672866734,1,10,1,0,66163152,0,0,0
4304,0xSender00386,0xReceiver00185,1.629895154,132.2552486,186172,1674075132,1,1,1,0,24622224.13,0,0,0
4305,0xSender00425,0xReceiver00030,3.202080241,150.8694607,428954,1672854009,2,1,1,0,64716058.65,1,0,1
4306,0xSender00274,0xReceiver00218,9.372921684,162.5169354,97974,1675091627,1,2,0,1,15922434.23,0,0,1
4307,0xSender00200,0xReceiver00011,2.043330764,99.38085797,142049,1673439464,1,2,0,0,14116951.49,0,0,0
4308,0xSender00283,0xReceiver00301,3.726842107,113.6299131,200871,1674689676,1,1,0,5,22824954.28,1,0,0
4309,0xSender00467,0xReceiver00414,5.692017405,197.5559801,461645,1672626055,1,1,1,0,91200730.43,0,0,0
4310,0xSender00172,0xReceiver00031,7.022889227,194.2492512,414971,1673171646,1,1,0,0,80607806.04,1,0,0
4311,0xSender00326,0xReceiver00159,0.955149877,94.66708246,83716,1673189157,1,1,0,0,7925149.475,0,1,0
4312,0xSender00205,0xReceiver00488,4.163797174,143.3323144,352205,1674426905,1,1,0,0,50482357.78,0,0,0
4313,0xSender00062,0xReceiver00236,12.16346323,68.1662321,50884,1673249143,1,1,0,0,3468570.554,0,0,0
4314,0xSender00072,0xReceiver00226,17.26663115,47.48555821,22796,1673525756,1,1,1,0,1082480.785,0,0,0
4315,0xSender00250,0xReceiver00180,5.337676729,158.3122201,427970,1673548902,1,1,0,0,67752880.82,0,0,0
4316,0xSender00123,0xReceiver00316,20.57094202,98.5123945,164233,1673133278,1,1,0,0,16178986.09,1,0,0
4317,0xSender00374,0xReceiver00045,4.228407076,51.86950466,400891,1673778908,1,1,0,1,20794017.59,0,0,0
4318,0xSender00120,0xReceiver00340,2.922405938,156.5926262,88713,1673498944,1,1,1,0,13891801.65,0,0,0
4319,0xSender00274,0xReceiver00457,4.010208099,184.7306648,376812,1674111548,1,1,0,0,69608731.25,0,10,0
4320,0xSender00430,0xReceiver00079,0.614864617,187.9892301,350730,1673698733,1,1,0,2,65933462.67,0,0,0
4321,0xSender00499,0xReceiver00134,2.568447936,127.3400675,465357,1674848926,1,1,5,0,59258591.8,0,0,0
4322,0xSender00397,0xReceiver00259,3.066184436,106.3354032,405350,1673547752,1,2,0,0,43103055.69,0,1,0
4323,0xSender00119,0xReceiver00474,9.44006783,45.53598551,373810,1673320706,1,1,0,1,17021806.74,0,0,0
4324,0xSender00421,0xReceiver00307,7.107506431,162.7021648,134796,1674417850,1,2,1,0,21931601,0,0,0
4325,0xSender00436,0xReceiver00246,4.59931785,190.1581674,59577,1673835854,1,1,0,0,11329053.14,0,0,0
4326,0xSender00316,0xReceiver00472,2.133013978,180.1028745,75765,1673767544,1,1,0,0,13645494.28,1,0,0
4327,0xSender00163,0xReceiver00158,1.035333556,155.3210218,45841,1674265994,1,1,0,0,7120070.96,0,0,0
4328,0xSender00423,0xReceiver00202,2.136751923,20.82239527,46498,1674008622,1,1,0,0,968199.7351,0,0,0
4329,0xSender00464,0xReceiver00111,5.694110962,93.39515743,129567,1674918150,1,1,1,1,12100930.36,0,0,0
4330,0xSender00285,0xReceiver00467,1.526093379,93.92855091,242717,1673769074,1,1,1,0,22798056.09,0,0,0
4331,0xSender00264,0xReceiver00291,2.783359215,180.9862819,256352,1674534839,1,1,0,0,46396195.35,1,1,0
4332,0xSender00319,0xReceiver00437,2.445077963,31.81712905,133642,1673812986,1,1,1,0,4252104.76,0,0,0
4333,0xSender00160,0xReceiver00309,7.253419161,115.6200651,229783,1673866572,1,1,1,0,26567525.42,0,0,0
4334,0xSender00375,0xReceiver00118,10.7616555,44.50419271,88229,1674754460,1,1,0,0,3926560.418,0,0,0
4335,0xSender00307,0xReceiver00382,6.009390945,139.2129046,410999,1674561297,1,50,0,0,57216364.56,0,5,0
4336,0xSender00088,0xReceiver00016,2.089730318,162.6059879,84914,1673118806,1,1,1,0,13807524.85,0,0,1
4337,0xSender00141,0xReceiver00492,2.838541399,135.5526582,203275,1675067867,1,1,0,0,27554466.59,0,1,0
4338,0xSender00202,0xReceiver00330,0.773630125,163.0253254,245874,1673438024,1,10,0,1,40083688.85,0,0,0
4339,0xSender00308,0xReceiver00413,0.920199849,129.3493336,394543,1674957044,1,1,0,0,51033874.12,0,0,0
4340,0xSender00226,0xReceiver00226,0.897383442,54.17103989,297982,1674206653,1,50,0,1,16141994.81,0,0,0
4341,0xSender00488,0xReceiver00360,0.699681344,88.87943333,475887,1673031786,1,1,1,0,42296566.89,0,0,0
4342,0xSender00442,0xReceiver00485,0.989701861,192.2363869,122224,1673797125,1,1,0,0,23495900.15,0,0,0
4343,0xSender00333,0xReceiver00405,1.132547314,71.8714843,107765,1674102159,1,1,0,0,7745230.506,0,0,1
4344,0xSender00221,0xReceiver00116,0.593050322,31.31522917,90703,1672698596,1,1,0,0,2840385.231,0,1,0
4345,0xSender00040,0xReceiver00042,5.111878687,89.26939548,174687,1674499605,1,1,1,5,15594202.89,0,0,0
4346,0xSender00195,0xReceiver00367,23.23076023,85.93528139,467991,1674195901,1,1,0,0,40216938.27,0,0,0
4347,0xSender00067,0xReceiver00114,10.56754635,104.6555868,324989,1673153430,1,1,1,0,34011914.51,0,1,0
4348,0xSender00475,0xReceiver00282,0.233376311,120.854616,59907,1673991730,1,1,0,0,7240037.479,0,0,0
4349,0xSender00263,0xReceiver00036,2.7500747,198.636188,445374,1674573662,1,1,0,0,88467393.58,0,0,0
4350,0xSender00001,0xReceiver00301,9.806002538,156.1221096,217115,1673132443,1,10,0,0,33896451.82,0,0,0
4351,0xSender00360,0xReceiver00112,0.723249549,26.46033757,499931,1674018347,1,1,1,0,13228343.02,0,0,0
4352,0xSender00124,0xReceiver00034,9.407714587,148.2882191,491099,1674450522,1,2,0,0,72824196.1,0,0,0
4353,0xSender00109,0xReceiver00131,4.491034152,168.3617147,205248,1672962726,1,1,1,2,34555905.22,0,0,0
